date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,txf_open,txf_high,txf_low,txf_close,txf_volume,tse_open,tse_high,tse_low,tse_close,tse_volume,PutCallVol,PutCallRatio
2020/10/12,13367933977,-691778952,-369,29128,-891,10910,12935,12995,12878,12921,105691,12959.1504,12997.79,12898.8897,12955.9102,2292.68,109.64,121.69
2020/10/13,1479449402,-615843804,1926,31069,1497,12347,12950,12952,12816,12915,98635,12988.4404,12994.6602,12857.0996,12947.1299,1849.82,107.19,122.44
2020/10/14,-6627991758,-489738130,-729,30354,-3542,8753,12940,12956,12871,12890,81057,12927.0898,12960,12895.79,12919.3096,1871.33,98.19,120.69
2020/10/15,-13440935588,246747493,-399,29965,-273,8440,12838,12892,12727,12840,126868,12892.29,12909.1104,12786.2598,12827.8203,1794.32,91.02,106.88
2020/10/16,-3718620555,556350730,-1220,28745,-6535,1905,12818,12865,12718,12748,109644,12814.1602,12896.2998,12750.3701,12750.3701,1858.84,94.66,106.15
2020/10/19,12758629268,60182731,24,28769,1765,3670,12783,12912,12782,12893,95513,12803.3203,12911.4102,12803.3203,12908.3398,1644.76,114.54,116.84
2020/10/20,-2017304982,360509232,-2349,26384,-4780,-966,12892,12905,12844,12855,67480,12889.9902,12917.75,12862.3701,12862.3701,1470.52,109.61,116.2
2020/10/21,-599336314,-234758438,2738,27466,1104,888,12906,12946,12851,12860,54658,12889.8799,12942.1201,12846.4199,12877.25,1683.51,104.81,100.37
2020/10/22,6737683327,-874334045,3895,31361,4536,5424,12729,12839,12707,12836,100532,12854.9697,12917.0303,12827.4004,12917.0303,1724.23,98.04,97.51
2020/10/23,-2769840580,453722172,-2464,28897,-5011,413,12865,12883,12795,12838,78563,12945.1201,12963.2598,12875.2305,12898.8203,1520.24,109.5,108.65
2020/10/26,-1459389383,-866448157,3186,32083,2979,3392,12848,12935,12820,12860,90476,12923.5498,12971.5801,12894.1797,12909.0303,1639.92,115.86,114.36
2020/10/27,-4749981646,-1270758232,-1878,29088,-5543,2317,12826,12833,12765,12808,81762,12867.7695,12884.3203,12821.0703,12875.0098,1577.07,102.33,116.08
2020/10/28,-7279250664,-901353014,1393,30481,-1943,374,12780,12809,12713,12743,87331,12853.7598,12879.9805,12761.3301,12793.75,1765.78,106.63,102.59
2020/10/29,-16096637879,-764593045,-3780,25396,-8898,-3304,12598,12640,12504,12603,118210,12687.6397,12699.8203,12583.3701,12662.9102,1870.29,113.99,107.1
2020/10/30,-22212786897,-267261433,3664,29056,-1137,-4425,12545,12563,12407,12413,121262,12651.3496,12656.29,12546.3398,12546.3398,1979.7,88.28,97.34
2020/11/2,2910321583,-612339759,-807,27584,1132,-633,12474,12531,12402,12516,97047,12565.3203,12594.3398,12480.6602,12591.3096,1649.49,101.15,98.34
2020/11/3,14519340813,681342150,3882,31466,874,241,12611,12715,12602,12684,90446,12641.2803,12760.1397,12641.2803,12736.0098,1668.18,111.74,111.9
2020/11/4,6145359497,1048483971,321,31787,8613,8818,12770,12879,12662,12864,149792,12766.8604,12885.2803,12736.0195,12867.9004,1930.68,99.94,110.65
2020/11/5,15371893610,-29899728,2582,35469,5602,10020,12924,12928,12821,12891,90543,12878.0098,12918.7998,12840.4004,12918.7998,1746.22,107.77,112.67
2020/11/6,13773100658,-128731580,2153,40879,8479,5471,12942,12991,12896,12937,100680,12952.4902,12999.1602,12927.2998,12973.5303,1833.48,112.68,116.52
2020/11/9,21275640459,-591289896,-3557,37322,4633,10104,13090,13175,13046,13126,116402,13053.9805,13149.9004,13048.6699,13127.4697,2199.42,114.23,126.1
2020/11/10,-3291600779,526399500,-409,36904,-5337,4803,13130,13154,13010,13071,109754,13090.6504,13142.2197,13022.9199,13081.7197,2493.17,94.06,122.54
2020/11/11,15391636048,-428842919,-2194,34710,-274,4523,13101,13281,13077,13261,107482,13067.04,13262.1904,13067.04,13262.1904,2396.19,109.64,129.71
2020/11/12,5600426108,-661849394,2791,37503,734,5249,13266,13305,13193,13226,89732,13324.8604,13324.8604,13193.7402,13221.7803,2099.27,101.22,125.77
2020/11/13,5213991887,-905495063,-2273,35230,95,5344,13227,13285,13163,13282,83665,13221.7998,13273.3301,13170.1201,13273.3301,1801.07,123.09,124.27
2020/11/16,22870448189,-62004768,-5244,29986,-2004,3340,13407,13582,13406,13579,99291,13356.7402,13551.8301,13356.7402,13551.8301,2353.56,116.52,144.88
2020/11/17,15099256833,-52403896,-3280,26705,-2908,436,13656,13737,13603,13624,99847,13723.7695,13780.1201,13593.0098,13593.0098,2353.35,92.95,142.73
2020/11/18,21140845593,217869399,1905,26264,1144,7550,13632,13788,13621,13756,65556,13628.4199,13773.29,13608.7197,13773.29,2302.56,107.27,127.7
2020/11/19,-4702830873,-207818380,-2891,23372,-4721,2833,13732,13750,13662,13742,95222,13775.2598,13785.9199,13700.04,13722.4297,2062.39,96.16,119.4
2020/11/20,-4475805495,-200686905,-1523,21838,-2117,760,13724,13737,13640,13733,85912,13702.5898,13726.2197,13666.0703,13716.4404,2182.09,96.31,120.04
2020/11/23,10876750165,-246019907,-5162,17282,-5105,-3658,13790,13943,13788,13873,115032,13793.5498,13921.1602,13793.5498,13878.0098,2355.32,116.97,138.27
2020/11/24,-4776705746,-531374439,544,17826,-1834,-5492,13921,13928,13777,13799,88199,13918.8398,13951.1699,13798.3203,13807.1299,2637.89,86.85,122.72
2020/11/25,-10632068345,-978153897,1120,18946,-627,-6144,13886,13909,13692,13712,121641,13860.9502,13893.2002,13731.8096,13738.8301,2643.68,90.09,106.61
2020/11/26,3208563308,-807848676,-3950,14996,2765,-3379,13788,13862,13741,13839,96591,13763.79,13856.7598,13763.79,13845.6602,2191.47,113.49,115.2
2020/11/27,-3217584151,579809409,1817,16813,557,-2822,13781,13890,13763,13878,94121,13833.21,13885.0098,13811.8096,13867.0898,2389.44,120.27,121.89
2020/11/30,-33283065640,-1140105121,-3940,11640,-6366,-4256,13883,13975,13704,13720,133840,13917.6504,13969.3897,13722.8897,13722.8897,3847,97.68,110.22
2020/12/1,489596790,-579443231,-3469,8171,1379,-2877,13818,13885,13751,13875,91149,13810.5498,13885.6699,13749.71,13885.6699,2596.5,105.4,118.26
2020/12/2,2544926742,149516860,1565,9736,3674,760,13932,13980,13855,13955,109501,13970.5098,13995.7002,13894.7002,13989.1397,2693.4,96.96,114.73
2020/12/3,-6477690056,-559127,522,10258,-880,-120,13971,14047,13903,13982,123415,13988.4902,14049.5801,13940.0703,13977.0898,2681.3,103.57,113.58
2020/12/4,14682560201,-732427806,-496,9762,-52,-172,14022,14149,14012,14133,107795,14010.1699,14149.5596,14010.1699,14132.4404,2876.71,112.37,124.19
2020/12/7,-6911238692,504817387,-3806,5955,-5758,-5930,14181,14247,14087,14220,124595,14230,14306.8701,14142.0195,14256.5996,3325.46,112.36,124
2020/12/8,4193509462,2501906168,-845,5109,847,-5079,14206,14350,14156,14340,109587,14251.9404,14367,14184.5801,14360.4004,2803.48,115.35,141.34
2020/12/9,-1198365512,2967567127,-4394,-692,-6004,-5462,14372,14425,14331,14397,95553,14336.6904,14427.4102,14336.6904,14390.1397,3085.52,104.3,124.82
2020/12/10,-14342785894,1145278883,502,-992,-1988,-4242,14261,14314,14178,14237,124762,14295.1504,14319.3799,14191.8496,14249.4902,3054.57,104.58,113.55
2020/12/11,-2130524168,453439848,-447,-1439,-503,-4745,14290,14340,14091,14237,152473,14298.5898,14353.1699,14081.4199,14261.6904,3188.61,95.08,111.9
2020/12/14,-3780427838,176610969,-3178,-4622,-5162,-9887,14264,14285,14197,14201,96649,14238.9199,14270.3398,14182.25,14211.0498,2329.99,98,111.27
2020/12/15,-16520278470,-197337325,4282,-341,2979,-6904,14162,14232,14030,14084,133830,14206.3301,14256.5498,14053.3496,14068.5195,2736.56,85.58,99.31
2020/12/16,29277268278,300659727,1529,-3645,4260,3627,14198,14328,14186,14323,69690,14145.2402,14339.5,14145.2402,14304.46,2504.42,105.84,117.03
2020/12/17,2903894835,-95665738,-3231,-6886,-7011,-3344,14220,14225,14085,14186,115652,14326.1602,14338.4004,14213.4902,14258.9297,2282.03,88.85,102.69
2020/12/18,68910166,-95405697,919,-5967,-1273,-4617,14190,14222,14128,14136,89377,14268.1299,14329.1201,14245.5996,14249.96,2479.45,99.34,102.99
2020/12/21,10436251661,-28853464,1394,-4573,6032,1415,14155,14313,14021,14309,134408,14273.79,14384.96,14166.8897,14384.96,2506.21,119.64,123.66
2020/12/22,-9986882802,-492961174,-1100,-5722,-8506,-7043,14253,14334,14042,14046,135808,14348.1104,14411.9297,14175.6904,14177.46,2894.61,121.66,108.4
2020/12/23,683552750,-666608245,-1072,-6799,2056,-5017,14104,14181,14031,14114,115118,14180.7002,14247.79,14134.8701,14223.0898,2201.25,107.82,102.81
2020/12/24,3009615253,-655803976,2300,-4499,3163,-1854,14185,14287,14179,14242,105890,14256.29,14324.4199,14256.29,14280.2803,2226.04,108.83,111.68
2020/12/25,5274170949,373419980,-1231,-5748,-1022,-2804,14328,14383,14245,14304,88382,14306.9805,14400.8301,14296.9697,14331.4199,2133.04,110.99,115.39
2020/12/28,12949871214,139024268,-2392,-9366,-954,1146,14329,14444,14320,14436,81663,14363.4502,14483.0703,14363.4502,14483.0703,2509.52,144.65,124.12
2020/12/29,-1256508512,-767399344,-221,-9590,-1015,143,14465,14466,14376,14458,79140,14500.9102,14547.0703,14435.0303,14472.0498,2869.83,104.29,130.1
2020/12/30,26833686455,-683459786,3053,-6537,7302,7495,14451,14643,14440,14636,97715,14485.9697,14695.4404,14476.6904,14687.7002,2625.24,105.45,125.67
2020/12/31,5697920877,366605219,-2789,-9322,-3497,3982,14678,14712,14604,14678,95250,14704.5303,14760.0596,14646.3301,14732.5303,2581.35,104.51,125.27
2021/1/4,24767852178,-1446951259,-898,-10220,-1346,2636,14640,14925,14635,14873,136418,14720.25,14937.1299,14720.25,14902.0303,3465.16,112.86,138.61
2021/1/5,2654131011,551869956,-705,-10925,-11,2625,14874,14980,14836,14976,110544,14913.6397,15000.0303,14861.9902,15000.0303,3480.8,119.94,146.86
2021/1/6,-148111371,-377598024,-205,-11130,-4075,-1411,15048,15140,14764,14911,232156,15145.8496,15197.6797,14837,14983.1299,4350.27,121.95,127.49
2021/1/7,16452629367,-415740229,-1668,-12796,4398,2979,15050,15260,15024,15226,150594,15059.5195,15270.4004,15049.8604,15214,3388.62,114.14,153.77
2021/1/8,19714889723,-933300910,-2530,-15326,-2548,431,15376,15473,15264,15451,157421,15365.1299,15463.9502,15275.3799,15463.9502,3960.46,92.82,147.88
2021/1/11,-1586825248,281700542,-2372,-18844,-4080,935,15420,15538,15369,15531,138052,15425.5801,15557.2998,15395.7305,15557.2998,3244.1,104.09,144.57
2021/1/12,-6431413430,3581716694,354,-19201,-2750,1029,15517,15605,15407,15489,174158,15549.5303,15642.0303,15421.2305,15500.7002,3705.41,107.27,135.74
2021/1/13,15547643077,143118072,-2334,-21535,1619,2625,15557,15790,15555,15759,154127,15550.1602,15778.5195,15550.1602,15769.9805,3616.35,116.81,144.45
2021/1/14,-8927132565,-2257604064,-5384,-28118,-8632,-1211,15705,15766,15632,15727,119856,15651.2002,15760.1504,15620.96,15707.1904,3892.75,112.49,136.12
2021/1/15,-4039399956,-724965628,3273,-24852,2454,1271,15950,16002,15584,15632,223759,15987.1602,16041.5898,15615.1104,15616.3897,4342.22,100.13,136.06
2021/1/18,-1551401722,10775984,-3131,-27983,-2602,-1331,15637,15679,15327,15608,177694,15676.4502,15676.4502,15320.9697,15612,3128.22,98.45,133.4
2021/1/19,6621592823,812799155,-1997,-29982,-444,-1767,15714,15946,15710,15888,147332,15716.6397,15928.1397,15716.6397,15877.3701,3177.96,108.64,150.92
2021/1/20,-21545509864,547034358,2007,-16717,-6327,-6519,15899,15964,15735,15766,118863,15934.8496,16004.3203,15745.4805,15806.1797,4158.77,103.1,137.65
2021/1/21,2121669007,-778878319,-2668,-20581,1774,39,15803,16183,15769,16125,230909,15775.7305,16238.46,15775.7305,16153.7695,3560.19,108.97,151.97
2021/1/22,-34386080509,2585344433,-6170,-27551,-9963,-6724,16051,16085,15928,15977,160939,15984.8897,16138.04,15973.0195,16019.0303,4028.19,97.83,132.57
2021/1/25,-20976226971,4125972271,-1572,-29123,-422,-7146,15956,16004,15719,15911,167677,16006.21,16014.96,15772.6299,15946.54,3520.54,99.21,121.74
2021/1/26,-28856981467,493214580,3721,-27504,-3382,-2120,15865,15974,15537,15628,228656,15955.1602,16023.8701,15589.21,15658.8496,3534.4,94.13,107.44
2021/1/27,-5305691863,-448545637,-606,-28106,1224,-821,15725,15814,15585,15657,183160,15711.7598,15837.4697,15642.1201,15701.4502,2920.68,110.45,133.97
2021/1/28,-32542976515,1501041953,294,-27807,1276,435,15411,15524,15305,15382,201717,15519.8496,15557.0195,15367.4502,15415.8799,3600.48,97.92,113.52
2021/1/29,-34697887095,203229899,9234,-17366,7828,3435,15498,15539,15070,15070,203165,15544.3604,15603.4102,15138.3096,15138.3096,3558.05,87.82,107.32
2021/2/1,14587240096,-406163118,-2225,-19624,1982,5385,15156,15398,15090,15362,163989,15176.5596,15429.9805,15089.96,15410.0898,2747.15,116.02,121.52
2021/2/2,9291005290,783733756,769,-18855,2883,8268,15469,15820,15459,15752,175219,15546.6904,15838.1504,15546.6904,15760.0498,3072.76,114.91,155.75
2021/2/3,-333382802,-9148804,-2888,-21742,-5299,2938,15864,15875,15716,15773,140751,15828.6397,15896.4004,15741.1602,15771.3203,2763.67,94.34,141.65
2021/2/4,-11697349639,354152494,856,-20889,-30,2920,15721,15777,15542,15696,159312,15697.75,15801.3701,15606.7402,15706.2197,2541.94,104.73,135.87
2021/2/5,-5625328575,611193500,-1773,-22661,213,3129,15809,15984,15751,15802,158598,15805.7598,15938.0898,15774.3398,15802.4004,2813.86,102.54,145.6
2021/2/17,29725762011,630463790,448,-16991,3552,1209,16261,16433,16179,16326,97721,16197.4502,16406.7793,16197.4502,16362.29,4139.1,112.69,159.11
2021/2/18,-3246590716,508644714,-6168,-23149,-7461,-6292,16374,16525,16287,16380,152630,16366.2305,16517.7305,16323.2197,16424.5098,3661.5,117.51,133.75
2021/2/19,-18928198331,-163093179,1208,-21938,-343,-6647,16301,16328,16130,16309,152523,16376.9102,16382.7002,16211.25,16341.3799,3475.23,99.92,123.18
2021/2/22,-2873908839,551578626,-3350,-26187,-3449,-6500,16480,16564,16336,16382,151198,16445.8691,16579.1699,16410.1602,16410.1602,3528.92,112.25,138.88
2021/2/23,4251709014,725190798,-1605,-27792,-550,-7050,16223,16451,16182,16434,136215,16320.8799,16467.75,16211.75,16443.4004,3679.71,118.45,140.38
2021/2/24,-23926794406,641549367,1159,-29148,-7089,-4153,16300,16435,16133,16181,178933,16329.54,16456.9395,16212.5303,16212.5303,3839.2,98.85,131.02
2021/2/25,23132222991,-1450326982,666,-28482,7843,3690,16388,16422,16243,16387,133867,16376.7998,16474.0508,16322.2695,16452.1797,3517.72,97.56,135.18
2021/2/26,-94407572721,1651604681,-72,-29435,-12220,-5006,16037,16118,15852,15931,197407,16190.04,16190.04,15953.7998,15953.7998,4331.6,91.88,110.26
2021/3/2,-6783497364,225521611,4671,-24753,5153,103,16249,16277,15868,15904,146154,16127.8701,16262.9102,15946.8799,15946.8799,3345.18,86.72,107.09
2021/3/3,14107421901,136788110,-206,-24961,8009,8115,16000,16196,15885,16179,151843,15992.3203,16211.7305,15884.5498,16211.7305,3028.95,110.76,134.53
2021/3/4,-52515040476,1288077606,1192,-23750,-7755,232,16025,16066,15756,15922,198456,16091.75,16091.75,15840.9902,15906.4102,3285.36,95.82,123.84
2021/3/5,-26352191942,1701455371,-1146,-25695,84,3512,15601,15914,15570,15847,167919,15759.5801,15934.4297,15636.4297,15855.2305,3038.99,101.33,124.52
2021/3/8,-16700698758,1691948294,5501,-20194,-1220,2292,15950,16095,15767,15819,175185,15943.3701,16074.9697,15816.5,15820.1104,2822.48,104.47,117.32
2021/3/9,-3086876259,1165454772,-3726,-23925,561,2873,15810,15848,15608,15822,170632,15715.0703,15864.2598,15657.9199,15853.0898,3228.72,101.41,116.68
2021/3/10,-3819512682,858399041,2236,-21680,3075,5930,15977,15986,15808,15885,135501,15921.4502,15986.0703,15857.3203,15911.6699,2606.59,92.75,117.06
2021/3/11,19511991064,1074113725,-6257,-27138,2436,5166,15951,16214,15942,16169,134051,15947.21,16216.2197,15947.21,16179.5596,3275.68,116.82,126.22
2021/3/12,6026199047,1932055214,-1721,-28859,-4842,324,16276,16288,16155,16223,111293,16241.5498,16298.0303,16166.3496,16255.1797,2987,101.57,118.54
2021/3/15,-2974472533,487632010,-616,-30305,-3877,-233,16206,16249,16142,16199,104394,16256.5801,16281.9102,16194.9102,16249.3301,2647.89,108.41,117.7
2021/3/16,-1161892191,682438097,3403,-26901,4915,4678,16250,16348,16213,16305,108989,16253.9297,16340.6602,16244.9902,16313.1602,2966.54,103.27,124.22
2021/3/17,-12942654783,507202700,-6958,-27350,-7339,-6971,16304,16336,16161,16177,70738,16312.9805,16349.21,16166.3496,16215.8203,3119.23,110.04,118.77
2021/3/18,10805395460,25297049,635,-26714,3881,-3094,16255,16401,16220,16235,138552,16264.6104,16410.0195,16264.6104,16287.8398,3262.22,97.08,118.51
2021/3/19,-38761137304,297909756,-679,-27393,-8644,-11738,16100,16110,15953,16010,149625,16186.46,16186.46,16022.1699,16070.2402,3912.14,92.43,101.33
2021/3/22,-5075845890,-35020385,2440,-24953,9450,-2288,16018,16174,15911,16137,134411,16065.5,16235.6299,15983.7695,16189.2197,3330.57,107.44,112.86
2021/3/23,-5380017891,475269720,-1024,-25977,-3446,-5734,16223,16277,16103,16119,116851,16250.2002,16351.3799,16166.29,16177.5898,3471.01,96.75,108.81
2021/3/24,-35772021619,198057740,-2241,-28218,-3148,-8882,16019,16062,15939,15981,131597,15994.96,16125.54,15967.9502,16032.1201,3164.26,106.36,119.33
2021/3/25,-16573118715,-22596458,3113,-25105,4023,-4859,15890,16090,15870,16030,136130,16010.54,16146.5801,15944.96,16060.1397,3178.24,100.55,117.28
2021/3/26,23139939541,1061940103,2270,-22835,10260,5401,16095,16293,16081,16285,123617,16140.3701,16325.6201,16140.3701,16305.8799,2978.31,111.2,128.13
2021/3/29,8717923696,455684014,1594,-20341,361,2162,16370,16485,16350,16408,112020,16411.6699,16520.8906,16411.6699,16475.9707,3240.64,98.26,141.57
2021/3/30,11220534957,2261188934,976,-19365,3044,5206,16469,16531,16418,16520,100761,16490.3106,16556.1895,16438.4004,16554.9004,3115.86,119.94,142.39
2021/3/31,-16528772639,245687342,-2014,-21379,-6765,-1559,16540,16549,16403,16423,103715,16529.2305,16550.1992,16427.1992,16431.1309,3337.6,92.94,120.5
2021/4/1,15455553383,918483074,1563,-19816,6220,4661,16535,16587,16452,16549,114810,16538.2793,16602.4707,16496.1602,16571.2793,3234.31,107.26,127.04
2021/4/6,14450714092,-264329385,695,-19121,1849,6510,16760,16840,16697,16728,103529,16711.7891,16804.4492,16711.7891,16739.8691,3373.12,110.31,133.69
2021/4/7,6457424297,-479582807,-3746,-22867,-2071,4440,16777,16788,16673,16767,92977,16771.3496,16816.3398,16715.3203,16815.3594,3407.87,96.29,130.1
2021/4/8,1113326398,981464746,-495,-23362,2282,6722,16715,16930,16687,16927,111152,16786.5606,16926.7207,16735.7793,16926.4395,3859.04,111.54,135.2
2021/4/9,-4614873484,-590866740,-2090,-25452,-9459,-2737,16952,16971,16810,16839,102569,16974.2793,17016.1309,16815.5898,16854.0996,4374.51,100.77,128.43
2021/4/12,-7529123097,918809671,-520,-25972,2431,-306,16895,16965,16760,16835,112795,16908.5508,16979.3496,16793.5391,16859.6992,4213.71,106.8,132.95
2021/4/13,-1752357794,-1624116124,566,-25406,-1214,-1520,16910,17046,16780,16793,149762,16872.4004,17041.3691,16802.2207,16824.9102,4641.65,108.18,137.09
2021/4/14,-1796076733,-592145411,236,-25170,2340,831,16860,16917,16592,16857,184815,16869.7793,16935.3906,16559.5703,16865.9707,4847.67,99.57,145.66
2021/4/15,4310911780,-332762983,576,-24594,2223,3054,16881,17074,16852,17069,131402,16851.0606,17076.7305,16851.0606,17076.7305,3619.88,103.27,152.41
2021/4/16,6101316943,-212154283,-3506,-28850,-3467,2587,17062,17160,16990,17156,123693,17028.3496,17158.8106,16998.9102,17158.8106,4256.76,101.24,151.28
2021/4/19,6238221715,234886332,4315,-24535,2610,5197,17118,17296,17111,17269,103693,17141.25,17294.1504,17135.5195,17263.2793,4413.77,119.96,166.03
2021/4/20,-1586708361,-6155311,-4296,-28832,-2736,2465,17238,17324,17206,17320,98908,17231.5801,17323.8691,17175.0195,17323.8691,4406,125.97,167.1
2021/4/21,-20261092034,-190301054,-789,-26668,-6695,-6671,17225,17270,17150,17232,82241,17282.7598,17282.7598,17167.3906,17202.1094,4407.47,107.34,156.81
2021/4/22,2914215185,101338951,-966,-28734,-42,-2313,17258,17369,17053,17106,189589,17302.7305,17428.1504,17066.1699,17096.9707,6466.74,115.24,145.84
2021/4/23,19075212656,138854021,-723,-29457,7141,4828,17061,17260,17041,17255,122622,17117.4902,17300.2695,17055.4805,17300.2695,4554.01,122.87,153.54
2021/4/26,16016229585,-861521947,-1029,-30486,3111,7939,17337,17536,17323,17526,127950,17378.3594,17572.2891,17378.3594,17572.2891,4689.53,123.01,180.64
2021/4/27,3048711148,-1400362414,-967,-31451,-1708,6223,17532,17576,17460,17570,120396,17586.0195,17630.1895,17489.7109,17595.9004,4970.72,116.25,168.91
2021/4/28,6004883202,-1166394950,-1888,-33341,-4944,1276,17548,17563,17475,17533,101911,17610.7207,17628.8106,17497.7402,17567.5293,5075.33,106.98,177.02
2021/4/29,-6300959733,-1855170555,1317,-32008,2230,3442,17578,17702,17531,17569,150269,17646.9297,17709.2305,17548.3008,17566.6602,5421.42,119.22,162.7
2021/5/3,-8169386416,-2406658800,-4432,-36251,-15645,-12959,17501,17534,17226,17254,184111,17505.5195,17546.9395,17222.3496,17222.3496,5889.69,88.01,118.44
2021/5/4,88845109,-2073091682,-1655,-39364,-8292,-15419,17271,17309,16668,16931,242616,17249.5606,17328.5508,16647.6094,16933.7793,6651.07,92.32,101.43
2021/5/5,-13272002957,208771849,2946,-38754,1250,-4825,16847,17020,16756,16765,156840,16968.75,17052.1992,16843.4395,16843.4395,4562.6,111.58,124.32
2021/5/6,-6915210329,1668278561,4580,-34174,6748,1923,16884,17081,16700,16945,197276,16925.5195,17088.7305,16764.7109,16994.3594,4907.5,109.68,121.83
2021/5/7,16062518916,891134033,-1861,-36030,1431,3334,17120,17288,17060,17283,142200,17032.2305,17285,17032.2305,17285,4535.3,111.43,142.16
2021/5/10,-2494685377,1668546789,-1490,-37519,-6780,-3450,17369,17373,17178,17229,125035,17274.2305,17304.4707,17188.1504,17235.6094,4923.56,99.49,133.69
2021/5/11,-42423134418,1518689796,5351,-32518,-9321,-11371,16968,16970,16425,16561,244440,17137.1895,17137.1895,16460.8691,16583.1309,7164.67,103.95,97.4
2021/5/12,-12179251009,386191584,7655,-24863,10316,-1061,16503,16531,15027,15697,365411,16515.8809,16552.6309,15165.2695,15902.3701,7737.18,108.43,108.18
2021/5/13,-22669904448,866042117,2209,-21792,3304,-1205,15538,15991,15348,15566,233258,15668.3301,16031.9297,15368.54,15670.0996,5690.71,96.04,112.09
2021/5/14,-13655889805,2492694055,5362,-15524,7131,2302,15800,16021,15653,15766,214588,15819.2402,16075.4805,15702.0996,15827.0898,5117.59,102.94,114.7
2021/5/17,33417037041,1031082895,76,-15406,385,2519,15183,15735,15096,15263,256186,15554.9902,15719.7402,15159.8604,15353.8897,4808.39,114.97,102.59
2021/5/18,22134308469,1287331670,-4707,-20104,4274,6757,15563,16180,15501,16147,202938,15564.96,16153.7695,15564.96,16145.9805,4109.99,118.38,128.63
2021/5/19,-29381563048,2195287829,-323,-20081,-5252,-2405,16122,16248,15979,16137,114484,16112.21,16273.9805,16009.7598,16132.6602,4391.13,97.04,132.26
2021/5/20,-17109308500,-1060272738,1116,-18983,-997,-3330,16078,16113,15854,15974,157622,16122.5195,16154.0801,15943.4502,16042.3604,4665.37,89.46,113.54
2021/5/21,17446282338,-707571972,-2343,-21320,654,-2700,16222,16425,16072,16259,183298,16136.8604,16431.1406,16136.8604,16302.0596,4310.77,94.87,126.09
2021/5/24,-135904573,1711397844,-2965,-24270,-1924,-4684,16079,16368,16069,16291,138208,16246.5195,16397.5898,16136.9697,16338.29,4237.38,124.42,132.17
2021/5/25,-1184015725,1389845624,1330,-22944,4658,-10,16463,16623,16425,16584,144135,16444.75,16657.5996,16444.75,16595.6699,5282.38,124.21,148.12
2021/5/26,1950381083,260260184,341,-22594,-3011,-3081,16616,16664,16504,16614,104478,16645.1699,16706.2891,16523.2305,16643.6895,4266.39,99.18,159.66
2021/5/27,-12340267525,2579819393,-766,-23354,-1363,-4468,16593,16595,16219,16533,149942,16591.6992,16601.6094,16419.4199,16601.6094,5344.28,117.36,145.94
2021/5/28,18694643673,3977028394,-711,-24066,1106,-3358,16731,16878,16673,16863,124066,16690.0391,16889.0098,16690.0391,16870.8594,4950.31,111.58,165.17
2021/5/31,13131089638,-42111098,-694,-24752,-540,-3930,16891,17098,16884,17011,143308,16948.4707,17113.3301,16939.9102,17068.4297,5372.42,115.79,169.46
2021/6/1,2022800862,744951234,-525,-25277,537,-3393,17050,17148,17015,17131,115114,17098.4902,17184.3008,17060.4492,17162.3809,4630,119.23,164.89
2021/6/2,-9446139673,-406619171,748,-24529,-1276,-4650,17171,17198,17016,17102,120160,17192.9102,17274.6602,17056.4199,17165.0391,5381.3,99.1,177.63
2021/6/3,8149071626,766289683,-482,-24980,-190,-4964,17253,17313,17147,17226,129589,17201.3008,17311.2793,17198.8906,17246.1602,4814.2,107.34,167.29
2021/6/4,-16649837346,-47528128,-2854,-27839,-3120,-8064,17051,17159,17025,17103,108210,17225.0606,17225.0606,17084.4902,17147.4102,4387.93,109.24,150.43
2021/6/7,-7821698380,1851078448,480,-27364,1514,-6530,17212,17229,16719,17090,175647,17176.0898,17189.2305,16775.8496,17083.9102,4901.65,100.88,141.82
2021/6/8,-6174764978,1435640170,-846,-28205,-819,-7369,17190,17198,17030,17090,102166,17094.3398,17181.5195,17056.5293,17076.2109,3486.37,93.76,145.95
2021/6/9,-14822988757,-230307715,778,-28668,-2175,-4597,16997,17073,16889,16959,119873,17082.5195,17082.5195,16907.4297,16966.2207,3991.52,95.6,153.35
2021/6/10,18303178018,-1844618426,-1002,-29672,1986,-2603,17035,17175,16992,17157,125623,17024.5391,17159.2207,16978.0098,17159.2207,4098.42,105.53,157.02
2021/6/11,10663066297,-101108925,550,-29119,636,-1979,17189,17298,17189,17217,101771,17200.4492,17278.5508,17193.6094,17213.5195,4088.47,102.58,164.38
2021/6/15,14285546665,-1452510995,-2158,-31269,-352,-2363,17322,17402,17276,17397,95947,17279.6992,17371.2891,17279.6992,17371.2891,4339.97,120.67,171.44
2021/6/16,-18181796580,-1163885615,2422,-29018,-1339,-3998,17324,17398,17033,17346,66466,17357.3691,17398.2207,17275.0195,17307.8594,5688.4,116.38,123.34
2021/6/17,-6714953398,833684740,-4051,-33088,-3367,-7289,17070,17298,17039,17295,101438,17254.8398,17390.6094,17150.5195,17390.6094,4402.78,114.85,123.51
2021/6/18,-15813932136,-2483794747,1477,-31612,-1441,-8726,17315,17332,17212,17254,96037,17384.7402,17417.5,17318.5391,17318.5391,5364.59,94.37,119.26
2021/6/21,-33278628535,-615203590,126,-31474,-3304,-12078,17048,17149,16891,16963,141900,17305.4902,17305.4902,17023.3106,17062.9805,5122.48,112.69,102.75
